FewsId;par_oms;par_oms_nl;TaxonType;wns_code;wns_oms;wns_oms_ecolims;eenheid;eenheid_oms
AANTPVLME[n/ml];Pseudanabaena limnetica;;FYTPT;HDSR773;FYTPT_PSDALIMN[n/ml][NVT][OW];Pseudanabaena limnetica[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pseudodictyosphaerium [1];;FYTPT;HDSR776;FYTPT_PSEY[n/ml][LV-K016][OW];Pseudodictyosphaerium [1][n/ml][LV-K016][OW];n/ml;exemplaren per milliliter
AANTL[ml];Pseudodidymocystis;;FYTPT;HDSR781;FYTPT_PSID[ml][NVT][OW];Pseudodidymocystis[ml][NVT][OW];ml;milliliter
AANTL[ml];Pseudodidymocystis lineata;;FYTPT;HDSR785;FYTPT_PSIDLINE[ml][NVT][OW];Pseudodidymocystis lineata[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Pseudodidymocystis lineata;;FYTPT;HDSR786;FYTPT_PSIDLINE[n/ml][NVT][OW];Pseudodidymocystis lineata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Craticula vixnegligenda;;DIATM;HDSR79;DIATM_CRTIVIXN[n][NVT][OW];Craticula vixnegligenda[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Pseudoschroederia antillara;;FYTPT;HDSR793;FYTPT_PSSCANTL[n/ml][NVT][OW];Pseudoschroederia antillara[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pteromonas angulosa [1];;FYTPT;HDSR797;FYTPT_PTERANGL[n/ml][NVT][OW];Pteromonas angulosa [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pteromonas cordiformis;;FYTPT;HDSR799;FYTPT_PTERCORD[n/ml][NVT][OW];Pteromonas cordiformis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Pteromonas pseudoangulosa;;FYTPT;HDSR800;FYTPT_PTERPSAN[ml][NVT][OW];Pteromonas pseudoangulosa[ml][NVT][OW];ml;milliliter
AANTL[ml];Rhodomonas lens;;FYTPT;HDSR806;FYTPT_RHOMLENS[ml][NVT][OW];Rhodomonas lens[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Rusalka fusiformis;;FYTPT;HDSR810;FYTPT_RUSAFUSI[n/ml][NVT][OW];Rusalka fusiformis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Schroederia setigera;;FYTPT;HDSR813;FYTPT_SCHRSETI[n/ml][NVT][OW];Schroederia setigera[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Scenedesmus bicaudatus [2];;FYTPT;HDSR818;FYTPT_SCNEBICD[n][NVT][OW];Scenedesmus bicaudatus [2][n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Scenedesmus gutwinskii;;FYTPT;HDSR820;FYTPT_SCNEGUTW[n/ml][NVT][OW];Scenedesmus gutwinskii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Scenedesmus obliquus;;FYTPT;HDSR821;FYTPT_SCNEOBLI[n/ml][NVT][OW];Scenedesmus obliquus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Scourfieldia;;FYTPT;HDSR826;FYTPT_SCOU[n/ml][NVT][OW];Scourfieldia[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[DIMSLS];Staurodesmus glaber var. glaber;;FYTPT;HDSR855;FYTPT_STDEGLGL[DIMSLS][NVT][OW];Staurodesmus glaber var. glaber[DIMSLS][NVT][OW];DIMSLS;dimensieloos
AANTPVLME[n/ml];Synurales;;FYTPT;HDSR860;FYTPT_SYAL[n/ml][LV-LC][OW];Synurales[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Tetraedriella jovetii;;FYTPT;HDSR865;FYTPT_TEELJOVE[n/ml][NVT][OW];Tetraedriella jovetii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Tetraedriella regularis;;FYTPT;HDSR867;FYTPT_TEELREGU[n/ml][NVT][OW];Tetraedriella regularis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Cymbella subleptoceros;;DIATM;HDSR87;DIATM_CYLASULE[n][NVT][OW];Cymbella subleptoceros[n][NVT][OW];n;exemplaren
AANTL[ml];Tetrastrum elegans;;FYTPT;HDSR875;FYTPT_TERUELEG[ml][LV-K004][OW];Tetrastrum elegans[ml][LV-K004][OW];ml;milliliter
AANTPVLME[n/ml];Tetrastrum komarekii;;FYTPT;HDSR879;FYTPT_TERUKOMA[n/ml][NVT][OW];Tetrastrum komarekii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Tetrastrum komarekii;;FYTPT;HDSR880;FYTPT_TERUKOMA[n][NVT][OW];Tetrastrum komarekii[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Mychonastes minusculus;;FYTPT;HDSR708;FYTPT_MYCHMINU[n/ml][NVT][OW];Mychonastes minusculus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cymatopleura librile;;DIATM;HDSR89;DIATM_CYPLLIBR[n/ml][NVT][OW];Cymatopleura librile[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Treubaria triappendiculata;;FYTPT;HDSR892;FYTPT_TREUTRIA[n/ml][NVT][OW];Treubaria triappendiculata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Trachelomonas hispida;;FYTPT;HDSR897;FYTPT_TRLOHISP[n/ml][NVT][OW];Trachelomonas hispida[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Trachelomonas stokesiana;;FYTPT;HDSR900;FYTPT_TRLOSTAN[n/ml][NVT][OW];Trachelomonas stokesiana[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Trachelomonas varians;;FYTPT;HDSR902;FYTPT_TRLOVARI[n/ml][NVT][OW];Trachelomonas varians[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Trachelomonas volvocina;;FYTPT;HDSR904;FYTPT_TRLOVONA[n/ml][NVT][OW];Trachelomonas volvocina[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Woronichinia naegeliana;;FYTPT;HDSR909;FYTPT_WORONAEG[n][NVT][OW];Woronichinia naegeliana[n][NVT][OW];n;exemplaren
 GELDHD[uS/cm];Geleidendheid;;;HDSR912;GELDHD[uS/cm][20oC][OW];Geleidendheid[uS/cm][20oC][OW];uS/cm;microsiemens per centimeter
LANDSPLKLGG[DIMSLS];Landschappelijk ligging;;;HDSR917;LANDSPLKLGG[DIMSLS][NT][NT];Landschappelijk ligging[DIMSLS][NT][NT];DIMSLS;dimensieloos
AANTPVLME[n/ml];Chlorophyta;;MACAG;HDSR918;MACAG_CHLP[n/ml][LV-K][OW];Chlorophyta[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
BEDKG[%];Enteromorpha;;MACAG;HDSR923;MACAG_ENTE[%][NVT][OW];Enteromorpha[%][NVT][OW];%;procent
AANTPVLME[n/ml];Ulothrix;;MACAG;HDSR928;MACAG_ULOH[n/ml][LV-LC][OW];Ulothrix[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTL[n];Ablabesmyia;;MACEV;HDSR932;MACEV_ABLA[n][LS-JU][OW];Ablabesmyia[n][LS-JU][OW];n;exemplaren
AANTL[n];Ablabesmyia;;MACEV;HDSR933;MACEV_ABLA[n][LS-LA][OW];Ablabesmyia[n][LS-LA][OW];n;exemplaren
AANTL[n];Ablabesmyia longistyla;;MACEV;HDSR938;MACEV_ABLALONG[n][NVT][OW];Ablabesmyia longistyla[n][NVT][OW];n;exemplaren
AANTL[n];Acentria ephemerella;;MACEV;HDSR945;MACEV_ACENEPHE[n][LS-LA][OW];Acentria ephemerella[n][LS-LA][OW];n;exemplaren
AANTL[n];Acroloxus lacustris;;MACEV;HDSR950;MACEV_ACROLACU[n][LS-AD][OW];Acroloxus lacustris[n][LS-AD][OW];n;exemplaren
AANTL[n];Aeshna;;MACEV;HDSR956;MACEV_AESH[n][LS-NY][OW];Aeshna[n][LS-NY][OW];n;exemplaren
AANTL[n];Aeshna cyanea;Blauwe glazenmaker;MACEV;HDSR959;MACEV_AESHCYAN[n][LS-LA][OW];Aeshna cyanea[n][LS-LA][OW];n;exemplaren
AANTL[n];Aeshna cyanea;Blauwe glazenmaker;MACEV;HDSR960;MACEV_AESHCYAN[n][LS-NY][OW];Aeshna cyanea[n][LS-NY][OW];n;exemplaren
AANTL[n];Agabus bipustulatus;;MACEV;HDSR972;MACEV_AGABBIPU[n][LS-AD][OW];Agabus bipustulatus[n][LS-AD][OW];n;exemplaren
AANTPVLME[n/ml];Trachydiscus;;FYTPT;HDSR889;FYTPT_TRDI[n/ml][NVT][OW];Trachydiscus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
WNS10233;Cyanobacteriedrijflaag;;;WNS10233;CYANBTRDLG[DIMSLS][NVT][OW];Cyanobacteriedrijflaag[DIMSLS][NVT][OW];DIMSLS;dimensieloos
FLOATLS[DIMSLS];Floatlands;;;WNS10260;FLOATLS[DIMSLS][NVT][NT];Floatlands[DIMSLS][NVT][NT];DIMSLS;dimensieloos
MONSLTE[cm];Monsterlengte;;;WNS10265;MONSLTE[cm][NVT][NT];Monsterlengte[cm][NVT][NT];cm;centimeter
KWELIDCTE[DIMSLS];Kwelindicatie;;;WNS10283;KWELIDCTE[DIMSLS][NVT][OW];Kwelindicatie[DIMSLS][NVT][OW];DIMSLS;dimensieloos
WNS1114;hexachloorbenzeen;;;WNS1114;HCB[ug/l][NVT][OW];hexachloorbenzeen[ug/l][NVT][OW];ug/l;microgram per liter
WNS125;2,3,4,5-tetrachloorfenol;;;WNS125;2345T4ClFol[ug/l][NVT][OW];2,3,4,5-tetrachloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS129;2,3,4,6-tetrachloorfenol;;;WNS129;2346T4ClFol[ug/l][NVT][OW];2,3,4,6-tetrachloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS135;2,3,4-trichloorfenol;;;WNS135;234TClFol[ug/l][NVT][OW];2,3,4-trichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS1372;methylparathion;;;WNS1372;C1yprton[ug/l][NVT][OW];methylparathion[ug/l][NVT][OW];ug/l;microgram per liter
WNS1264;metabenzthiazuron;;;WNS1264;metbtazrn[ug/l][NVT][OW];metabenzthiazuron[ug/l][NVT][OW];ug/l;microgram per liter
WNS1302;metribuzin;;;WNS1302;metbzn[ug/l][NVT][OW];metribuzin[ug/l][NVT][OW];ug/l;microgram per liter
WNS145;2,3,5-trichloorfenol;;;WNS145;235TClFol[ug/l][NVT][OW];2,3,5-trichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS1532;2,2',5,5'-tetrachloorbifenyl;;;WNS1532;PCB52[ug/l][NVT][OW];2,2',5,5'-tetrachloorbifenyl[ug/l][NVT][OW];ug/l;microgram per liter
WNS166;2,3-dichloorfenol;;;WNS166;23DClFol[ug/l][NVT][OW];2,3-dichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS1738;som monochloorfenol-isomeren;;;WNS1738;sMClFol[ug/l][NVT][OW];som monochloorfenol-isomeren[ug/l][NVT][OW];ug/l;microgram per liter
WNS176;2,4,5-trichloorfenol;;;WNS176;245TClFol[ug/l][NVT][OW];2,4,5-trichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS183;2,4,6-trichloorfenol;;;WNS183;246TClFol[ug/l][NVT][OW];2,4,6-trichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS1624;propoxur;;;WNS1624;propxr[ug/l][NVT][OW];propoxur[ug/l][NVT][OW];ug/l;microgram per liter
WNS1747;som nitraat en nitriet;;;WNS1747;sNO3NO2[mg/l][Nnf][OW];som nitraat en nitriet[mg/l][Nnf][OW];mg/l;milligram per liter
STROOMSHD[m/s];Stroomsnelheid;;;WNS1919;STROOMSHD[m/s][NVT][OW];Stroomsnelheid[m/s][NVT][OW];m/s;meter per seconde
WNS2216;2,4'-dichloordifenyldichloorethaan;;;WNS2216;24DDD[ug/l][NVT][OW];2,4'-dichloordifenyldichloorethaan[ug/l][NVT][OW];ug/l;microgram per liter
WNS226;2,6-dichloor-4-nitroaniline;;;WNS226;26DCl4NO2An[ug/l][NVT][OW];2,6-dichloor-4-nitroaniline[ug/l][NVT][OW];ug/l;microgram per liter
WNS2272;Chemisch zuurstofverbruik;;;WNS2272;CZV[mg/l][O2][OW];Chemisch zuurstofverbruik[mg/l][O2][OW];mg/l;milligram per liter
WNS2207;zink;;;WNS2207;Zn[ug/l][nf][OW];zink[ug/l][nf][OW];ug/l;microgram per liter
WNS2381;som 2,4'- en 4,4'-DDE;;;WNS2381;sDDE[ug/l][NVT][OW];som 2,4'- en 4,4'-DDE[ug/l][NVT][OW];ug/l;microgram per liter
WNS2385;som 2,4'- en 4,4'-DDT;;;WNS2385;sDDT[ug/l][NVT][OW];som 2,4'- en 4,4'-DDT[ug/l][NVT][OW];ug/l;microgram per liter
WNS2408;som tetrachloorfenol-isomeren;;;WNS2408;sT4ClFol[ug/l][NVT][OW];som tetrachloorfenol-isomeren[ug/l][NVT][OW];ug/l;microgram per liter
WNS2350;1-propylbenzeen;;;WNS2350;1C3yBen[ug/l][NVT][OW];1-propylbenzeen[ug/l][NVT][OW];ug/l;microgram per liter
WNS2753;nitraat;;;WNS2753;NO3[mg/l][Nnf][OW];nitraat[mg/l][Nnf][OW];mg/l;milligram per liter
WNS9311;Anabaena;;;WNS9311;ANNA[n/ml][cel][OW];Anabaena[n/ml][cel][OW];n/ml;exemplaren per milliliter
WNS2526;som 16 polyaromatische koolwaterstoffen (EPA);;;WNS2526;sPAK16[ug/l][NVT][OW];som 16 polyaromatische koolwaterstoffen (EPA)[ug/l][NVT][OW];ug/l;microgram per liter
WNS287;3,4,5-trichloorfenol;;;WNS287;345TClFol[ug/l][NVT][OW];3,4,5-trichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS2895;som 2,3-, 2,4-, 2,5- en 2,6-dichloorfenol;;;WNS2895;s2xDClFol[ug/l][NVT][OW];som 2,3-, 2,4-, 2,5- en 2,6-dichloorfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS2994;pentachloornitrobenzeen (quintozeen);;;WNS2994;PeClNO2Ben[ug/l][NVT][OW];pentachloornitrobenzeen (quintozeen)[ug/l][NVT][OW];ug/l;microgram per liter
WNS2885;terbutylazine;;;WNS2885;terC4yazne[ug/l][NVT][OW];terbutylazine[ug/l][NVT][OW];ug/l;microgram per liter
LANDSPLKLGG[DIMSLS];Landschappelijk ligging;;;WNS3375;LANDSPLKLGG[DIMSLS][NVT][OW];Landschappelijk ligging[DIMSLS][NVT][OW];DIMSLS;dimensieloos
WNS343;4,4'-dichloordifenyldichlooretheen;;;WNS343;44DDE[ug/l][NVT][OW];4,4'-dichloordifenyldichlooretheen[ug/l][NVT][OW];ug/l;microgram per liter
WNS3698;som a-, b- en c-HCH;;;WNS3698;sHCH3[ug/l][NVT][OW];som a-, b- en c-HCH[ug/l][NVT][OW];ug/l;microgram per liter
WNS3702;som a-, b-, c-, d- en e-HCH;;;WNS3702;sHCH5[ug/l][NVT][OW];som a-, b-, c-, d- en e-HCH[ug/l][NVT][OW];ug/l;microgram per liter
WNS3799;cis-chloordaan;;;WNS3799;cCldn[ug/l][NVT][OW];cis-chloordaan[ug/l][NVT][OW];ug/l;microgram per liter
WNS3845;metamitron;;;WNS3845;mmtn[ug/l][NVT][OW];metamitron[ug/l][NVT][OW];ug/l;microgram per liter
WNS3818;methiocarbsulfon;;;WNS3818;metocbsfn[ug/l][NVT][OW];methiocarbsulfon[ug/l][NVT][OW];ug/l;microgram per liter
WNS3767;thiram;;;WNS3767;thirm[ug/l][NVT][OW];thiram[ug/l][NVT][OW];ug/l;microgram per liter
WNS3778;1,2,4-trimethylbenzeen;;;WNS3778;124TC1yBen[ug/l][NVT][OW];1,2,4-trimethylbenzeen[ug/l][NVT][OW];ug/l;microgram per liter
WNS3779;1,3,5-trimethylbenzeen;;;WNS3779;135TC1yBen[ug/l][NVT][OW];1,3,5-trimethylbenzeen[ug/l][NVT][OW];ug/l;microgram per liter
WNS3824;secundair-butylbenzeen;;;WNS3824;secC4yBen[ug/l][NVT][OW];secundair-butylbenzeen[ug/l][NVT][OW];ug/l;microgram per liter
WNS399;acenafteen;;;WNS399;AcNe[ug/l][NVT][OW];acenafteen[ug/l][NVT][OW];ug/l;microgram per liter
WNS4376;4-chloor-3-methylfenol;;;WNS4376;4Cl3C1yFol[ug/l][NVT][OW];4-chloor-3-methylfenol[ug/l][NVT][OW];ug/l;microgram per liter
WNS4341;dimethenamide;;;WNS4341;DmtAd[ug/l][NVT][OW];dimethenamide[ug/l][NVT][OW];ug/l;microgram per liter
WNS4349;dodemorf;;;WNS4349;dodmf[ug/l][NVT][OW];dodemorf[ug/l][NVT][OW];ug/l;microgram per liter
WNS4378;pencycuron;;;WNS4378;penccrn[ug/l][NVT][OW];pencycuron[ug/l][NVT][OW];ug/l;microgram per liter
WNS4355;procymidon;;;WNS4355;procmdn[ug/l][NVT][OW];procymidon[ug/l][NVT][OW];ug/l;microgram per liter
WNS442;aldicarb;;;WNS442;alDcb[ug/l][NVT][OW];aldicarb[ug/l][NVT][OW];ug/l;microgram per liter
WNS4544;broomoxynil;;;WNS4544;BrOxnl[ug/l][NVT][OW];broomoxynil[ug/l][NVT][OW];ug/l;microgram per liter
WNS4562;fluroxypyr;;;WNS4562;flurOxpr[ug/l][NVT][OW];fluroxypyr[ug/l][NVT][OW];ug/l;microgram per liter
WNS4563;fosalon;;;WNS4563;fosln[ug/l][NVT][OW];fosalon[ug/l][NVT][OW];ug/l;microgram per liter
WNS4430;iprodion;;;WNS4430;ipDon[ug/l][NVT][OW];iprodion[ug/l][NVT][OW];ug/l;microgram per liter
WNS4443;methylchloorpyrifos;;;WNS4443;C1yClprfs[ug/l][NVT][OW];methylchloorpyrifos[ug/l][NVT][OW];ug/l;microgram per liter
WNS4581;triflumizool;;;WNS4581;Tfmzl[ug/l][NVT][OW];triflumizool[ug/l][NVT][OW];ug/l;microgram per liter
WNS4526;1,2-dibroomethaan;;;WNS4526;12DBrC2a[ug/l][NVT][OW];1,2-dibroomethaan[ug/l][NVT][OW];ug/l;microgram per liter
WNS4603;1,1,2,2-tetrachloorethaan;;;WNS4603;1122T4ClC2a[ug/l][NVT][OW];1,1,2,2-tetrachloorethaan[ug/l][NVT][OW];ug/l;microgram per liter
WNS4854;cloquintoceet-mexyl;;;WNS4854;cloqtcmxl[ug/l][NVT][OW];cloquintoceet-mexyl[ug/l][NVT][OW];ug/l;microgram per liter
WNS4857;cyprodinil;;;WNS4857;cypdnl[ug/l][NVT][OW];cyprodinil[ug/l][NVT][OW];ug/l;microgram per liter
WNS4944;cymoxanil;;;WNS4944;cymOanl[ug/l][NVT][OW];cymoxanil[ug/l][NVT][OW];ug/l;microgram per liter
WNS4882;trans-permethrin;;;WNS4882;tpermtn[ug/l][NVT][OW];trans-permethrin[ug/l][NVT][OW];ug/l;microgram per liter
WNS5157;terbufos;;;WNS5157;terbfs[ug/l][NVT][OW];terbufos[ug/l][NVT][OW];ug/l;microgram per liter
WNS5284;fenchloorfos;;;WNS5284;fenClfs[ug/l][NVT][OW];fenchloorfos[ug/l][NVT][OW];ug/l;microgram per liter
WNS5331;etrimfos;;;WNS5331;etfs[ug/l][NVT][OW];etrimfos[ug/l][NVT][OW];ug/l;microgram per liter
WNS5180;bifenox;;;WNS5180;bfnx[ug/l][NVT][OW];bifenox[ug/l][NVT][OW];ug/l;microgram per liter
WNS5289;clopyralid;;;WNS5289;cloprld[ug/l][NVT][OW];clopyralid[ug/l][NVT][OW];ug/l;microgram per liter
WNS5293;diflufenican;;;WNS5293;Dffncn[ug/l][NVT][OW];diflufenican[ug/l][NVT][OW];ug/l;microgram per liter
WNS5286;hexythiazox;;;WNS5286;hextazx[ug/l][NVT][OW];hexythiazox[ug/l][NVT][OW];ug/l;microgram per liter
WNS5355;som benzo(b)fluorantheen en benzo(k)fluorantheen;;;WNS5355;sBbkF[ug/l][NVT][OW];som benzo(b)fluorantheen en benzo(k)fluorantheen[ug/l][NVT][OW];ug/l;microgram per liter
WNS5150;Hardheid;;;WNS5150;HH[mg/l][CaCO3][OW];Hardheid[mg/l][CaCO3][OW];mg/l;milligram per liter
WNS5635;amitrol;;;WNS5635;amtl[ug/l][NVT][OW];amitrol[ug/l][NVT][OW];ug/l;microgram per liter
WNS5702;clothianidine;;;WNS5702;clotandne[ug/l][NVT][OW];clothianidine[ug/l][NVT][OW];ug/l;microgram per liter
WNS5764;flonicamid;;;WNS5764;floncmd[ug/l][NVT][OW];flonicamid[ug/l][NVT][OW];ug/l;microgram per liter
WNS5624;joodpropynylbutylcarbamaat;;;WNS5624;IppnC4ycbmt[ug/l][NVT][OW];joodpropynylbutylcarbamaat[ug/l][NVT][OW];ug/l;microgram per liter
WNS5781;foraat;;;WNS5781;fort[ug/l][NVT][OW];foraat[ug/l][NVT][OW];ug/l;microgram per liter
WNS582;beta-hexachloorcyclohexaan;;;WNS582;bHCH[ug/l][NVT][OW];beta-hexachloorcyclohexaan[ug/l][NVT][OW];ug/l;microgram per liter
WNS585;Biovolume per volume eenheid;;;WNS585;BIOVLMPVLME[mm3/l][NVT][OW];Biovolume per volume eenheid[mm3/l][NVT][OW];mm3/l;kubieke millimeter per liter
WNS5880;quizalofop-ethyl;;;WNS5880;quizlfC2y[ug/l][NVT][OW];quizalofop-ethyl[ug/l][NVT][OW];ug/l;microgram per liter
WNS5884;rotenon;;;WNS5884;rotnn[ug/l][NVT][OW];rotenon[ug/l][NVT][OW];ug/l;microgram per liter
WNS5905;thifensulfuron;;;WNS5905;thifsfrn[ug/l][NVT][OW];thifensulfuron[ug/l][NVT][OW];ug/l;microgram per liter
WNS5794;haloxyfop-ethoxyethyl;;;WNS5794;halOxfC2oxC2[ug/l][NVT][OW];haloxyfop-ethoxyethyl[ug/l][NVT][OW];ug/l;microgram per liter
WNS5798;hymexazool;;;WNS5798;hymxzl[ug/l][NVT][OW];hymexazool[ug/l][NVT][OW];ug/l;microgram per liter
WNS5887;spirodiclofen;;;WNS5887;spirdcfn[ug/l][NVT][OW];spirodiclofen[ug/l][NVT][OW];ug/l;microgram per liter
WNS5925;triflusulfuron-methyl;;;WNS5925;TfsfrnC1y[ug/l][NVT][OW];triflusulfuron-methyl[ug/l][NVT][OW];ug/l;microgram per liter
WNS6153;diniconazool;;;WNS6153;Dncnzl[ug/l][NVT][OW];diniconazool[ug/l][NVT][OW];ug/l;microgram per liter
WNS6242;tricyclazool;;;WNS6242;Tcczl[ug/l][NVT][OW];tricyclazool[ug/l][NVT][OW];ug/l;microgram per liter
GRONDST[DIMSLS];Grondsoort;;;WNS7652;GRONDST[DIMSLS][NVT][BS];Grondsoort[DIMSLS][NVT][BS];DIMSLS;dimensieloos
BESDWG[%];Beschaduwing;;;WNS8373;BESDWG[%][NVT][OW];Beschaduwing[%][NVT][OW];%;procent
WNS8449;Afmeldreden niet genomen monster;;;WNS8449;AFMD[DIMSLS][NVT][OW];Afmeldreden niet genomen monster[DIMSLS][NVT][OW];DIMSLS;dimensieloos
BEDKG[%];Flab (Floating Algae Beds);;;WNS8371;FLAB[%][NVT][OW];Flab (Floating Algae Beds)[%][NVT][OW];%;procent
WNS8389;(3-chloor-4-methylfenyl)urea;;;WNS8389;3Cl4C1yFyura[ug/l][NVT][OW];(3-chloor-4-methylfenyl)urea[ug/l][NVT][OW];ug/l;microgram per liter
AANTL[n];Diatoma tenuis;;DIATM;HDSR97;DIATM_DIATTENU[n][NVT][OW];Diatoma tenuis[n][NVT][OW];n;exemplaren
AANTL[n];Discostella pseudostelligera;;DIATM;HDSR99;DIATM_DILLPSEU[n][NVT][OW];Discostella pseudostelligera[n][NVT][OW];n;exemplaren
AANTL[n];Aeshna mixta;Paardenbijter;MACEV;HDSR967;MACEV_AESHMIXT[n][LS-NY][OW];Aeshna mixta[n][LS-NY][OW];n;exemplaren
AANTL[n];Aeshna mixta;Paardenbijter;MACEV;HDSR968;MACEV_AESHMIXT[n][NVT][OW];Aeshna mixta[n][NVT][OW];n;exemplaren
AANTL[n];Agabus;;MACEV;HDSR970;MACEV_AGAB[n][LS-JU][OW];Agabus[n][LS-JU][OW];n;exemplaren
AANTL[n];Agabus;;MACEV;HDSR971;MACEV_AGAB[n][LS-LA][OW];Agabus[n][LS-LA][OW];n;exemplaren
AANTL[n];Agabus bipustulatus;;MACEV;HDSR973;MACEV_AGABBIPU[n][LS-LA][OW];Agabus bipustulatus[n][LS-LA][OW];n;exemplaren
AANTL[n];Agabus didymus;;MACEV;HDSR974;MACEV_AGABDIDY[n][LS-AD][OW];Agabus didymus[n][LS-AD][OW];n;exemplaren
AANTL[n];Agabus sturmii;;MACEV;HDSR977;MACEV_AGABSTUR[n][LS-LA][OW];Agabus sturmii[n][LS-LA][OW];n;exemplaren
AANTL[n];Agabus sturmii;;MACEV;HDSR978;MACEV_AGABSTUR[n][NVT][OW];Agabus sturmii[n][NVT][OW];n;exemplaren
AANTL[n];Agabus undulatus;;MACEV;HDSR979;MACEV_AGABUNDU[n][LS-AD][OW];Agabus undulatus[n][LS-AD][OW];n;exemplaren
AANTL[n];Agabus undulatus;;MACEV;HDSR980;MACEV_AGABUNDU[n][LS-LA][OW];Agabus undulatus[n][LS-LA][OW];n;exemplaren
AANTL[n];Agabus undulatus;;MACEV;HDSR981;MACEV_AGABUNDU[n][NVT][OW];Agabus undulatus[n][NVT][OW];n;exemplaren
AANTL[n];Agraylea;;MACEV;HDSR982;MACEV_AGRA[n][LS-JU][OW];Agraylea[n][LS-JU][OW];n;exemplaren
AANTL[n];Agraylea;;MACEV;HDSR985;MACEV_AGRA[n][NVT][OW];Agraylea[n][NVT][OW];n;exemplaren
AANTL[n];Agraylea multipunctata;;MACEV;HDSR986;MACEV_AGRAMULT[n][GE-M][OW];Agraylea multipunctata[n][GE-M][OW];n;exemplaren
AANTL[n];Agraylea multipunctata;;MACEV;HDSR988;MACEV_AGRAMULT[n][LS-PO][OW];Agraylea multipunctata[n][LS-PO][OW];n;exemplaren
AANTL[n];Agraylea multipunctata;;MACEV;HDSR989;MACEV_AGRAMULT[n][NVT][OW];Agraylea multipunctata[n][NVT][OW];n;exemplaren
AANTL[n];Alboglossiphonia;;MACEV;HDSR997;MACEV_ALGL[n][LS-AD][OW];Alboglossiphonia[n][LS-AD][OW];n;exemplaren
AANTL[n];Alboglossiphonia;;MACEV;HDSR998;MACEV_ALGL[n][LS-JU][OW];Alboglossiphonia[n][LS-JU][OW];n;exemplaren
AANTL[n];Agraylea sexmaculata;;MACEV;HDSR992;MACEV_AGRASEXM[n][NVT][OW];Agraylea sexmaculata[n][NVT][OW];n;exemplaren
AANTL[n];Agrypnia;;MACEV;HDSR993;MACEV_AGRY[n][LS-JU][OW];Agrypnia[n][LS-JU][OW];n;exemplaren
AANTL[n];Agrypnia pagetana;;MACEV;HDSR995;MACEV_AGRYPAGE[n][LS-LA][OW];Agrypnia pagetana[n][LS-LA][OW];n;exemplaren
WNS5616;alfa-cypermethrin;;;WNS5616;acpmtn[ug/l][NVT][OW];alfa-cypermethrin[ug/l][NVT][OW];ug/l;microgram per liter
WNS5661;benzyladenine;;;WNS5661;benzadnne[ug/l][NVT][OW];benzyladenine[ug/l][NVT][OW];ug/l;microgram per liter
